# OpenSignals Text File Format
# {"00:21:08:35:17:ED":{"sensor":["RAW","RAW"],"device name":"00:21:08:35:17:ED","column":["nSeq","I1","I2","O1","O2","A2","A6"],"sync interval":2,"time":"17:28:23","comments":"","device connection":"BTH00:21:08:35:17:ED","channels":[2,6],"date":"2024-06-17","mode":0,"digital IO":[0,0,1,1],"firmware version":0,"device":"bitalino_rev","position":0,"sampling rate":1000,"label":["A2","A6"],"resolution":[10,10],"special":[{},{}]}}
# EndOfHeader
12	0	0	0	0	472	1
13	0	0	0	0	465	1
14	0	0	0	0	459	1
15	0	0	0	0	458	1
0	0	0	0	0	459	0
1	0	0	0	0	462	0
2	0	0	0	0	462	1
3	0	0	0	0	462	1
4	0	0	0	0	461	1
5	0	0	0	0	458	0
6	0	0	0	0	456	0
7	0	0	0	0	454	0
8	0	0	0	0	457	0
9	0	0	0	0	461	1
10	0	0	0	0	465	1
11	0	0	0	0	468	0
12	0	0	0	0	475	1
13	0	0	0	0	485	1
14	0	0	0	0	495	1
15	0	0	0	0	503	1
0	0	0	0	0	510	1
1	0	0	0	0	514	1
2	0	0	0	0	515	1
3	0	0	0	0	516	1
4	0	0	0	0	513	1
5	0	0	0	0	505	1
6	0	0	0	0	494	1
7	0	0	0	0	485	1
8	0	0	0	0	479	1
9	0	0	0	0	477	0
10	0	0	0	0	477	1
11	0	0	0	0	480	1
12	0	0	0	0	485	1
13	0	0	0	0	488	1
14	0	0	0	0	489	1
15	0	0	0	0	486	1
0	0	0	0	0	481	1
1	0	0	0	0	483	1
2	0	0	0	0	488	1
3	0	0	0	0	492	1
4	0	0	0	0	495	1
5	0	0	0	0	499	1
6	0	0	0	0	502	1
7	0	0	0	0	505	1
8	0	0	0	0	502	1
9	0	0	0	0	495	1
10	0	0	0	0	496	1
11	0	0	0	0	502	1
12	0	0	0	0	510	1
13	0	0	0	0	515	1
14	0	0	0	0	517	1
15	0	0	0	0	519	1
0	0	0	0	0	523	1
1	0	0	0	0	527	1
2	0	0	0	0	527	1
3	0	0	0	0	525	1
4	0	0	0	0	520	1
5	0	0	0	0	516	1
6	0	0	0	0	516	1
7	0	0	0	0	515	1
